"incidence_start_date","outcome_count","person_years","incidence_100000_pys","incidence_100000_pys_95CI_lower","incidence_100000_pys_95CI_upper","outcome_cohort_name","cdm_name","denominator_sex","denominator_age_group","age_standard","n","d","c_rate","c_lower","c_upper","s_rate","s_lower","s_upper","denominator_cohort_name"
"2015-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",97,15744.765,616.08,499.6,751.56,616.17,499.48,751.94,"denominator_cohort_21"
"2016-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",74,13620.969,543.28,426.59,682.04,541.74,425.21,680.36,"denominator_cohort_21"
"2017-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",51,12408.186,411.02,306.03,540.41,411.9,306.52,541.84,"denominator_cohort_21"
"2018-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",36,11792.106,305.29,213.82,422.65,298.94,209.25,414.05,"denominator_cohort_21"
"2019-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",26,11324.915,229.58,149.97,336.39,224.27,146.43,328.73,"denominator_cohort_21"
"2020-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",23,10484.644,219.37,139.06,329.16,216.5,137.06,325.18,"denominator_cohort_21"
"2021-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",20,9361.996,213.63,130.49,329.93,212.28,129.41,328.34,"denominator_cohort_21"
"2022-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",18,8749.448,205.73,121.93,325.14,197.66,117.13,312.42,"denominator_cohort_21"
"2023-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",9,3772.43,238.57,109.09,452.89,227.32,103.9,431.63,"denominator_cohort_21"
"2012-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",23,19447.324,118.27,74.97,177.46,119.29,75.51,179.2,"denominator_cohort_21"
"2013-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",17,18639.74,91.2,53.13,146.02,89.98,52.34,144.22,"denominator_cohort_21"
"2014-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",11,17508.854,62.83,31.36,112.41,60.94,30.38,109.14,"denominator_cohort_21"
"2015-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",4,15718.514,25.45,6.93,65.16,26.45,7.16,67.93,"denominator_cohort_21"
"2016-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",7,13597.993,51.48,20.7,106.06,49.07,19.73,101.1,"denominator_cohort_21"
"2017-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",10,12383.858,80.75,38.72,148.5,81.09,38.82,149.27,"denominator_cohort_21"
"2018-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",5,11797.692,42.38,13.76,98.9,40.45,13.14,94.4,"denominator_cohort_21"
"2019-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",3,11329.06,26.48,5.46,77.39,26.92,5.51,78.89,"denominator_cohort_21"
"2020-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",5,10490.043,47.66,15.48,111.23,47.69,15.4,111.6,"denominator_cohort_21"
"2021-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",1,9372.159,10.67,0.27,59.45,10.3,0.26,57.37,"denominator_cohort_21"
"2022-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",1,8761.371,11.41,0.29,63.59,11.07,0.28,61.68,"denominator_cohort_21"
"2023-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",0,3775.234,0,NA,NA,0,NA,NA,"denominator_cohort_21"
"2012-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",811,19613.473,4134.91,3855.19,4429.56,4168.1,3885.65,4465.66,"denominator_cohort_21"
"2013-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",597,18812.074,3173.49,2924,3438.58,3195.93,2944.25,3463.36,"denominator_cohort_21"
"2014-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",521,17674.368,2947.77,2700.05,3212.11,2976.31,2725.72,3243.74,"denominator_cohort_21"
"2015-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",355,15892.837,2233.71,2007.37,2478.59,2266.48,2036.41,2515.43,"denominator_cohort_21"
"2016-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",263,13751.768,1912.48,1688.31,2158.14,1937.66,1710.25,2186.89,"denominator_cohort_21"
"2017-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",225,12532.682,1795.31,1568.37,2045.85,1812.88,1583.47,2066.18,"denominator_cohort_21"
"2018-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",169,11926.864,1416.97,1211.39,1647.44,1427.27,1219.93,1659.76,"denominator_cohort_21"
"2019-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",149,11411.587,1305.69,1104.46,1532.98,1332.17,1126.54,1564.48,"denominator_cohort_21"
"2020-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",98,10562.918,927.77,753.21,1130.66,948.12,769.24,1156.1,"denominator_cohort_21"
"2021-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",78,9416.745,828.31,654.75,1033.77,854.66,674.78,1067.76,"denominator_cohort_21"
"2022-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",74,8778.157,843,661.94,1058.31,875.33,686.32,1100.32,"denominator_cohort_21"
"2023-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",26,3771.915,689.31,450.28,1009.99,672.62,438.75,986.67,"denominator_cohort_21"
"2012-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",943,19607.902,4809.29,4507.19,5126.3,4804.15,4501.78,5121.48,"denominator_cohort_21"
"2013-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",873,18796.964,4644.37,4341.35,4962.95,4624.77,4322.47,4942.63,"denominator_cohort_21"
"2014-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",906,17664.69,5128.88,4800.3,5474.02,5102.8,4775.24,5446.91,"denominator_cohort_21"
"2015-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",718,15866.588,4525.23,4200.24,4868.69,4522.29,4196.89,4866.22,"denominator_cohort_21"
"2016-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",638,13735.033,4645.06,4291.56,5019.9,4625.69,4273.12,4999.59,"denominator_cohort_21"
"2017-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",512,12492.454,4098.47,3751.11,4469.35,4088.31,3741.32,4458.83,"denominator_cohort_21"
"2018-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",424,11867.378,3572.82,3240.79,3929.63,3537.54,3208.41,3891.26,"denominator_cohort_21"
"2019-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",457,11371.011,4018.99,3658.92,4404.92,3980.42,3623.4,4363.1,"denominator_cohort_21"
"2020-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",287,10521.254,2727.81,2421.32,3062.36,2659.52,2360.38,2986.07,"denominator_cohort_21"
"2021-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",262,9372.761,2795.33,2467.07,3155.12,2725.76,2405,3077.39,"denominator_cohort_21"
"2022-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",334,8740.213,3821.42,3422.53,4254.02,3790.94,3393.56,4222.08,"denominator_cohort_21"
"2023-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",154,3757.331,4098.65,3476.88,4799.53,4050.74,3433.26,4747.2,"denominator_cohort_21"
"2012-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",103,19535.976,527.23,430.34,639.42,530.26,432.61,643.37,"denominator_cohort_21"
"2013-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",81,18717.454,432.75,343.67,537.87,427.23,339.13,531.23,"denominator_cohort_21"
"2014-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",97,17584.235,551.63,447.34,672.94,548.08,444.28,668.84,"denominator_cohort_21"
"2015-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",83,15783.384,525.87,418.85,651.89,519.36,413.54,644.01,"denominator_cohort_21"
"2016-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",73,13658.568,534.46,418.93,672.01,535.42,419.52,673.44,"denominator_cohort_21"
"2017-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",76,12414.552,612.18,482.33,766.24,615.11,484.46,770.15,"denominator_cohort_21"
"2018-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",66,11826.152,558.09,431.62,710.02,567.68,438.82,722.56,"denominator_cohort_21"
"2019-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",67,11357.328,589.93,457.19,749.19,596.31,461.92,757.6,"denominator_cohort_21"
"2020-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",38,10524.914,361.05,255.5,495.57,364.34,257.57,500.52,"denominator_cohort_21"
"2021-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",52,9371.444,554.88,414.41,727.65,554.39,413.45,727.91,"denominator_cohort_21"
"2022-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",39,8757.42,445.34,316.68,608.79,448.91,318.52,614.8,"denominator_cohort_21"
"2023-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",21,3768.428,557.26,344.95,851.83,554.55,342.09,849.97,"denominator_cohort_21"
"2012-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",14,19443.331,72,39.37,120.81,68.49,37.43,114.93,"denominator_cohort_21"
"2013-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",14,18632.387,75.14,41.08,126.07,72.92,39.83,122.43,"denominator_cohort_21"
"2014-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",9,17502.823,51.42,23.51,97.61,49.09,22.44,93.2,"denominator_cohort_21"
"2015-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",8,15710.894,50.92,21.98,100.33,48.31,20.86,95.19,"denominator_cohort_21"
"2016-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",5,13586.615,36.8,11.95,85.88,35.09,11.39,81.89,"denominator_cohort_21"
"2017-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",6,12380.532,48.46,17.79,105.48,46.23,16.96,100.62,"denominator_cohort_21"
"2018-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",7,11793.448,59.35,23.86,122.29,57.1,22.95,117.67,"denominator_cohort_21"
"2019-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",5,11325.002,44.15,14.34,103.03,42.66,13.85,99.56,"denominator_cohort_21"
"2020-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",0,10485.662,0,NA,NA,0,NA,NA,"denominator_cohort_21"
"2021-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",8,9367.686,85.4,36.87,168.27,82.44,35.59,162.45,"denominator_cohort_21"
"2022-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",4,8756.364,45.68,12.45,116.96,44.33,12.08,113.51,"denominator_cohort_21"
"2023-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",0,3775.234,0,NA,NA,0,NA,NA,"denominator_cohort_21"
"2012-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",226,19481.029,1160.1,1013.77,1321.62,1168.72,1021.12,1331.66,"denominator_cohort_21"
"2013-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",231,18666.258,1237.53,1083.07,1407.83,1236.91,1082.38,1407.32,"denominator_cohort_21"
"2014-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",196,17540.328,1117.42,966.46,1285.29,1107.5,957.71,1274.07,"denominator_cohort_21"
"2015-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",166,15746.195,1054.22,899.95,1227.36,1034.97,883.38,1205.11,"denominator_cohort_21"
"2016-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",139,13620.28,1020.54,857.94,1204.99,1015.72,853.76,1199.46,"denominator_cohort_21"
"2017-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",133,12410.365,1071.68,897.3,1270.07,1066.91,893.19,1264.54,"denominator_cohort_21"
"2018-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",102,11819.296,863,703.67,1047.62,854.49,696.66,1037.38,"denominator_cohort_21"
"2019-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",77,11352.194,678.28,535.29,847.74,665.16,524.92,831.37,"denominator_cohort_21"
"2020-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",60,10510.584,570.85,435.62,734.8,553.45,422.3,712.47,"denominator_cohort_21"
"2021-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",49,9383.214,522.21,386.33,690.39,499.76,369.64,660.84,"denominator_cohort_21"
"2022-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",47,8761.279,536.45,394.16,713.37,506.61,372.21,673.73,"denominator_cohort_21"
"2023-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",22,3772.865,583.11,365.43,882.84,548.34,343.56,830.36,"denominator_cohort_21"
"2012-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",0,19443.718,0,NA,NA,0,NA,NA,"denominator_cohort_21"
"2013-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",0,18633.141,0,NA,NA,0,NA,NA,"denominator_cohort_21"
"2014-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",1,17502.653,5.71,0.14,31.83,5.83,0.15,32.46,"denominator_cohort_21"
"2015-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",1,15710.708,6.37,0.16,35.46,6.46,0.16,36.01,"denominator_cohort_21"
"2016-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",2,13586.026,14.72,1.78,53.18,14.45,1.75,52.23,"denominator_cohort_21"
"2017-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",4,12379.826,32.31,8.8,82.73,32.89,8.96,84.21,"denominator_cohort_21"
"2018-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",12,11792.23,101.76,52.58,177.76,101.92,52.66,178.05,"denominator_cohort_21"
"2019-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",23,11322.587,203.13,128.77,304.8,200.26,126.94,300.49,"denominator_cohort_21"
"2020-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",60,10479.553,572.54,436.91,736.98,553.9,422.68,712.98,"denominator_cohort_21"
"2021-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",71,9361.799,758.4,592.32,956.62,718.24,560.94,905.97,"denominator_cohort_21"
"2022-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",69,8749.848,788.59,613.57,998,743.7,578.44,941.49,"denominator_cohort_21"
"2023-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",30,3772.49,795.23,536.54,1135.24,736.35,496.75,1051.3,"denominator_cohort_21"
"2012-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",4,19445.21,20.57,5.6,52.67,21.67,5.88,55.59,"denominator_cohort_21"
"2013-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",4,18633.659,21.47,5.85,54.96,20.75,5.65,53.17,"denominator_cohort_21"
"2014-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",6,17503.025,34.28,12.58,74.61,34.98,12.79,76.33,"denominator_cohort_21"
"2015-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",7,15711.447,44.55,17.91,91.8,48.05,19.26,99.21,"denominator_cohort_21"
"2016-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Female","0 to 150","European Standard Population",11,13585.482,80.97,40.42,144.88,82.6,41.19,147.9,"denominator_cohort_21"
